,User ID,Year last purchased,Month last purchased,Day last purchased,DayOfWeek last purchased,N days to date,N Courses,Category_Digestivo,Category_Enfermería Básica,Category_Geriatría,Category_Gestión,Category_Mujer,Category_Pediatría,Category_Urgencias,Credits Max,Credits Mean,Credits Min,Credits Sum,Current Value Max,Current Value Mean,Current Value Min,Current Value Sum,Hours Max,Hours Mean,Hours Min,Hours Sum,Target
6626,10343319,2020,6,3,2,1322,6,1,1,0,0,3,0,1,7.9,6.283333333333334,4.9,37.7,29.0,29.0,29.0,174.0,70.0,53.333333333333336,40.0,320.0,Violencia De Género
6627,10349025,2023,3,26,6,296,2,0,2,0,0,0,0,0,6.1,5.5,4.9,11.0,39.0,29.0,19.0,58.0,45.0,40.0,35.0,80.0,Actualización En Covid-19
6628,10349213,2019,7,26,4,1635,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Radiología Básica
6629,10354574,2020,1,19,6,1458,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Antibioterapia Básica
6630,10356866,2021,7,30,4,900,3,0,2,1,0,0,0,0,8.7,4.966666666666666,2.8,14.899999999999999,39.0,32.333333333333336,29.0,97.0,70.0,40.0,25.0,120.0,Urgencias Obstétricas Extrahospitalarias
6631,10358189,2022,2,22,1,693,4,0,4,0,0,0,0,0,8.8,7.275,5.3,29.1,39.0,31.5,19.0,126.0,70.0,52.5,40.0,210.0,Soporte Vital Básico
6632,10367162,2019,7,27,5,1634,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Radiología Básica
6633,10367441,2019,7,28,6,1633,1,0,0,0,0,0,0,1,8.1,8.1,8.1,8.1,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Radiología Básica
6634,10369579,2022,9,18,6,485,6,1,2,0,0,3,0,0,7.9,6.483333333333333,4.9,38.9,29.0,29.0,29.0,174.0,70.0,54.166666666666664,40.0,325.0,Actualización En Medicina Interna
6635,10369635,2020,3,2,0,1415,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Urgencias Obstétricas Extrahospitalarias
6636,10370435,2021,6,23,2,937,3,0,3,0,0,0,0,0,8.8,7.6000000000000005,5.3,22.8,39.0,32.333333333333336,29.0,97.0,70.0,53.333333333333336,40.0,160.0,Soporte Vital Básico
6637,10374144,2022,12,9,4,403,3,1,1,0,0,0,0,1,8.2,6.466666666666666,4.7,19.4,49.0,32.333333333333336,19.0,97.0,70.0,51.666666666666664,35.0,155.0,Soporte Vital Avanzado
6638,10374536,2023,5,9,1,252,3,0,1,0,0,0,1,1,9.0,7.833333333333333,6.3,23.5,49.0,39.0,19.0,117.0,70.0,63.333333333333336,50.0,190.0,Fibromialgia Y Dolor De La Actividad
6639,10377110,2021,9,1,2,867,4,0,4,0,0,0,0,0,8.8,7.275,5.3,29.1,39.0,31.5,29.0,126.0,70.0,52.5,40.0,210.0,Evaluación Y Tratamiento De Úlceras Por Presión
6640,10377888,2020,10,8,3,1195,1,0,0,0,0,0,0,1,8.1,8.1,8.1,8.1,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Evaluación Y Tratamiento De Úlceras Por Presión
6641,10378396,2019,10,14,0,1555,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Menopausia
6642,10383879,2019,9,13,4,1586,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Planificación Familiar
6643,10384317,2020,2,18,1,1428,1,0,0,0,0,0,0,1,8.1,8.1,8.1,8.1,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Complicaciones Durante El Embarazo
6644,10388156,2021,6,29,1,931,4,0,2,1,0,0,0,1,9.0,7.8999999999999995,6.7,31.599999999999998,39.0,31.5,19.0,126.0,70.0,48.75,5.0,195.0,Urgencias Oftalmológicas
6645,10394346,2019,8,2,4,1628,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Radiología Básica
6646,10394940,2020,11,23,0,1149,4,1,2,0,0,1,0,0,7.1,4.625,2.7,18.5,29.0,29.0,29.0,116.0,60.0,37.5,25.0,150.0,Complicaciones Durante El Embarazo
6647,10396437,2021,7,6,1,924,4,0,3,0,0,1,0,0,8.8,7.675,5.3,30.7,39.0,31.5,29.0,126.0,70.0,57.5,40.0,230.0,Fibromialgia Y Dolor De La Actividad
6648,10396892,2023,3,2,3,320,2,0,1,1,0,0,0,0,7.5,6.1,4.7,12.2,19.0,19.0,19.0,38.0,50.0,42.5,35.0,85.0,Atención Al Paciente Politraumatizado Y Grandes Quemados
6649,10401119,2021,8,27,4,872,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Electrocardiografía
6650,10401599,2019,9,24,1,1575,2,0,0,0,0,1,1,0,7.9,6.5,5.1,13.0,29.0,29.0,29.0,58.0,70.0,57.5,45.0,115.0,Complicaciones Durante El Embarazo
6651,10402401,2019,9,17,1,1582,2,0,2,0,0,0,0,0,8.8,7.050000000000001,5.3,14.100000000000001,29.0,29.0,29.0,58.0,50.0,45.0,40.0,90.0,Lesiones Deportivas
6652,10402905,2023,7,29,5,171,4,1,1,0,0,0,2,0,8.8,7.075,5.2,28.3,49.0,36.5,29.0,146.0,70.0,56.25,35.0,225.0,Lactancia Materna
6653,10403151,2019,8,28,2,1602,5,0,2,0,0,0,2,0,5.1,4.9,4.7,19.6,29.0,29.0,29.0,116.0,45.0,40.0,35.0,160.0,Electrocardiografía
6654,10409201,2019,7,30,1,1631,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Antibioterapia Básica
6655,10414348,2022,12,20,1,392,4,0,0,0,0,1,1,2,8.8,6.525,4.7,26.1,49.0,36.5,29.0,146.0,70.0,55.0,45.0,220.0,Nuevas Adicciones
6656,10414566,2019,9,27,4,1572,3,0,2,0,0,0,0,1,6.0,5.333333333333333,4.7,16.0,29.0,29.0,29.0,87.0,45.0,43.333333333333336,40.0,130.0,Cuidados Paliativos
6657,10417408,2019,9,3,1,1596,1,0,0,0,0,0,1,0,5.1,5.1,5.1,5.1,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Evaluación Y Tratamiento De Úlceras Por Presión
6658,10417482,2019,9,29,6,1570,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Introducción A La Enfermería En Endoscopia Digestiva
6659,10419626,2019,7,30,1,1631,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Complicaciones Durante El Embarazo
6660,10421950,2020,12,16,2,1126,1,0,0,0,0,0,1,0,6.3,6.3,6.3,6.3,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Electrocardiografía
6661,10423392,2022,6,27,0,568,3,0,1,0,0,1,0,1,9.0,8.066666666666666,7.1,24.2,49.0,39.0,29.0,117.0,70.0,60.0,50.0,180.0,Infecciones Relacionadas Con La Asistencia Sanitaria
6662,10425360,2021,10,23,5,815,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Nuevas Adicciones
6663,10425996,2023,3,28,1,294,2,0,1,0,0,1,0,0,7.9,7.85,7.8,15.7,39.0,29.0,19.0,58.0,70.0,70.0,70.0,140.0,Tdah: Trastorno Por Déficit De Atención E Hiperactividad
6664,10426956,2021,3,2,1,1050,5,1,2,0,0,0,1,1,8.8,6.720000000000001,5.1,33.6,29.0,29.0,29.0,145.0,50.0,48.0,45.0,240.0,Cuidados Paliativos
6665,10427488,2020,7,30,3,1265,3,0,3,0,0,0,0,0,8.8,7.1000000000000005,5.3,21.3,29.0,29.0,29.0,87.0,50.0,46.666666666666664,40.0,140.0,Evaluación Y Tratamiento De Úlceras Por Presión
6666,10436490,2021,8,3,1,896,4,1,1,0,0,1,0,1,8.2,6.975,5.3,27.9,49.0,34.0,29.0,136.0,70.0,57.5,40.0,230.0,Electrocardiografía
6667,10436678,2020,2,15,5,1431,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Radiología Básica
6668,10437182,2020,9,24,3,1209,3,1,1,0,0,0,0,0,9.0,7.75,6.5,15.5,29.0,29.0,29.0,58.0,70.0,60.0,50.0,120.0,Radiología Básica
6669,10437815,2021,2,18,3,1062,1,0,0,1,0,0,0,0,6.7,6.7,6.7,6.7,39.0,39.0,39.0,39.0,5.0,5.0,5.0,5.0,Vendajes Funcionales
6670,10437819,2019,9,3,1,1596,2,1,1,0,0,0,0,0,6.5,5.9,5.3,11.8,29.0,29.0,29.0,58.0,50.0,45.0,40.0,90.0,Complicaciones Durante El Embarazo
6671,10438261,2019,10,2,2,1567,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Electrocardiografía
6672,10438292,2021,10,5,1,833,2,0,2,0,0,0,0,0,8.7,6.699999999999999,4.7,13.399999999999999,39.0,34.0,29.0,68.0,70.0,52.5,35.0,105.0,Soporte Vital Básico
6673,10443453,2020,10,4,6,1199,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Actualización En Medicina Interna
6674,10450208,2020,9,15,1,1218,2,0,0,0,0,2,0,0,7.9,7.5,7.1,15.0,29.0,29.0,29.0,58.0,70.0,70.0,70.0,140.0,Evaluación Y Tratamiento De Úlceras Por Presión
6675,10450780,2022,11,13,6,429,3,0,1,0,0,0,0,2,8.8,8.366666666666667,8.1,25.1,59.0,45.666666666666664,39.0,137.0,70.0,56.666666666666664,50.0,170.0,Soporte Vital Avanzado
6676,10456791,2020,8,20,3,1244,4,1,1,0,0,2,0,0,7.9,6.7,5.3,26.8,29.0,29.0,29.0,116.0,70.0,57.5,40.0,230.0,Planificación Familiar
6677,10457010,2023,1,13,4,368,3,0,2,0,0,0,1,0,9.0,6.466666666666666,5.1,19.4,49.0,35.666666666666664,29.0,107.0,70.0,51.666666666666664,40.0,155.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
6678,10457424,2022,10,27,3,446,5,1,1,0,0,1,0,2,7.9,5.220000000000001,3.3,26.1,29.0,29.0,29.0,145.0,70.0,46.0,25.0,230.0,Manejo Integral De La Vía Aérea Difícil
6679,10457856,2023,3,14,1,308,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Evaluación Y Tratamiento De Úlceras Por Presión
6680,10458016,2021,10,8,4,830,3,0,3,0,0,0,0,0,8.8,7.3999999999999995,4.7,22.2,39.0,25.666666666666668,19.0,77.0,70.0,51.666666666666664,35.0,155.0,Complicaciones Durante El Embarazo
6681,10458943,2019,9,30,0,1569,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Introducción A La Enfermería En Endoscopia Digestiva
6682,10463994,2019,8,1,3,1629,2,0,0,0,0,0,0,2,8.1,7.05,6.0,14.1,29.0,29.0,29.0,58.0,50.0,47.5,45.0,95.0,Electrocardiografía
6683,10464638,2019,9,3,1,1596,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Introducción A La Enfermería En Endoscopia Digestiva
6684,10464943,2023,8,17,3,152,2,0,1,0,0,0,1,0,5.1,5.0,4.9,10.0,29.0,24.0,19.0,48.0,45.0,45.0,45.0,90.0,Complicaciones Durante El Embarazo
6685,10465100,2023,2,8,2,342,10,1,4,0,0,1,2,2,9.0,6.01,3.1,60.1,39.0,28.0,19.0,280.0,70.0,45.5,25.0,455.0,Actualización En Covid-19
6686,10465354,2022,11,10,3,432,4,0,1,0,1,0,2,0,8.8,5.9,3.5,23.6,29.0,29.0,29.0,116.0,50.0,40.0,30.0,160.0,Cuidados Paliativos
6687,10468488,2019,8,19,0,1611,2,1,1,0,0,0,0,0,6.5,5.9,5.3,11.8,29.0,29.0,29.0,58.0,50.0,45.0,40.0,90.0,Actualización En Neonatología
6688,10470480,2020,12,24,3,1118,1,0,1,0,0,0,0,0,7.8,7.8,7.8,7.8,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Cuidados Paliativos
6689,10478565,2023,9,12,1,126,2,0,1,0,0,0,0,1,7.5,6.4,5.3,12.8,39.0,33.275,27.55,66.55,50.0,45.0,40.0,90.0,Atención Integral Del Paciente Con Obesidad
6690,10482196,2022,10,24,0,449,7,1,4,0,0,1,0,1,9.0,7.171428571428572,4.7,50.2,39.0,30.428571428571427,29.0,213.0,70.0,56.42857142857143,40.0,395.0,Soporte Vital Básico
6691,10488088,2020,2,10,0,1436,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Evaluación Y Tratamiento De Úlceras Por Presión
6692,10489652,2022,4,17,6,639,1,0,0,0,0,1,0,0,7.1,7.1,7.1,7.1,39.0,39.0,39.0,39.0,60.0,60.0,60.0,60.0,Evaluación Y Tratamiento De Úlceras Por Presión
6693,10495564,2020,6,1,0,1324,3,0,1,0,0,1,0,1,7.1,6.133333333333333,5.3,18.4,29.0,29.0,29.0,87.0,70.0,51.666666666666664,40.0,155.0,Violencia De Género
6694,10499400,2022,5,4,2,622,2,0,2,0,0,0,0,0,9.0,7.55,6.1,15.1,49.0,39.0,29.0,78.0,70.0,52.5,35.0,105.0,Violencia De Género
6695,10501127,2020,7,10,4,1285,3,1,1,0,0,1,0,0,7.9,6.566666666666666,5.3,19.7,29.0,29.0,29.0,87.0,70.0,53.333333333333336,40.0,160.0,Nuevas Adicciones
6696,10504857,2019,8,17,5,1613,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Radiología Básica
6697,10509200,2021,8,16,0,883,1,0,0,0,0,0,1,0,5.1,5.1,5.1,5.1,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Actualización En Neonatología
6698,10513669,2019,8,12,0,1618,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Lactancia Materna
6699,10514251,2021,4,29,3,992,2,0,1,0,0,0,0,1,8.1,7.65,7.2,15.3,29.0,24.0,19.0,48.0,50.0,50.0,50.0,100.0,Soporte Vital Básico
6700,10523686,2021,9,27,0,841,2,1,0,0,0,0,0,1,8.2,5.75,3.3,11.5,49.0,39.0,29.0,78.0,70.0,47.5,25.0,95.0,Lactancia Materna
6701,10524450,2023,2,22,2,328,2,0,1,0,0,1,0,0,8.7,8.3,7.9,16.6,49.0,49.0,49.0,98.0,70.0,70.0,70.0,140.0,Electrocardiografía
6702,10525073,2021,12,27,0,750,4,1,1,0,0,0,1,1,9.0,5.85,3.3,23.4,29.0,29.0,29.0,116.0,70.0,46.25,25.0,185.0,Cuidados Paliativos
6703,10525075,2019,9,23,0,1576,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Soporte Vital Básico
6704,10525213,2019,9,24,1,1575,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Introducción A La Enfermería En Endoscopia Digestiva
6705,10525303,2023,5,15,0,246,1,0,0,0,0,1,0,0,7.1,7.1,7.1,7.1,39.0,39.0,39.0,39.0,60.0,60.0,60.0,60.0,Lactancia Materna
6706,10528271,2019,8,15,3,1615,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Radiología Básica
6707,10528321,2019,8,5,0,1625,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Cuidados Paliativos
6708,10535686,2019,9,16,0,1583,3,1,2,0,0,0,0,0,6.5,5.5,4.7,16.5,29.0,29.0,29.0,87.0,50.0,45.0,40.0,135.0,Urgencias Obstétricas Extrahospitalarias
6709,10536008,2022,12,18,6,394,2,0,1,1,0,0,0,0,8.7,8.1,7.5,16.2,39.0,39.0,39.0,78.0,70.0,60.0,50.0,120.0,Soporte Vital Básico
6710,10537748,2021,9,4,5,864,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Actualización En Medicina Interna
6711,10543033,2019,9,21,5,1578,2,0,0,0,0,1,1,0,7.9,6.5,5.1,13.0,29.0,29.0,29.0,58.0,70.0,57.5,45.0,115.0,Urgencias Obstétricas Extrahospitalarias
6712,10543956,2020,9,23,2,1210,3,1,1,0,0,1,0,0,7.1,6.1000000000000005,4.7,18.3,29.0,29.0,29.0,87.0,70.0,55.0,45.0,165.0,Lesiones Deportivas
6713,10544652,2019,9,10,1,1589,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Radiología Básica
6714,10548190,2019,8,21,2,1609,2,0,1,0,0,0,0,1,6.0,5.65,5.3,11.3,29.0,29.0,29.0,58.0,45.0,42.5,40.0,85.0,Introducción A La Enfermería En Endoscopia Digestiva
6715,10549925,2022,11,2,2,440,4,0,1,0,0,0,0,3,8.7,5.5,3.1,22.0,31.2,29.55,29.0,118.2,70.0,48.75,35.0,195.0,Vendajes Funcionales
6716,10551531,2019,9,21,5,1578,2,0,0,0,0,0,1,1,6.0,5.55,5.1,11.1,29.0,29.0,29.0,58.0,45.0,45.0,45.0,90.0,Soporte Vital Avanzado
6717,10552504,2023,3,4,5,318,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,19.0,19.0,19.0,19.0,70.0,70.0,70.0,70.0,Avances En Geriatría
6718,10553430,2020,2,25,1,1421,3,0,1,0,0,1,1,0,5.3,5.1000000000000005,4.9,15.3,29.0,29.0,29.0,87.0,45.0,43.333333333333336,40.0,130.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
6719,10553570,2020,11,4,2,1168,3,0,1,0,0,0,1,1,6.3,5.866666666666667,5.3,17.6,29.0,29.0,29.0,87.0,50.0,45.0,40.0,135.0,Electrocardiografía
6720,10556281,2019,9,17,1,1582,2,0,0,0,0,1,1,0,7.9,6.5,5.1,13.0,29.0,29.0,29.0,58.0,70.0,57.5,45.0,115.0,Soporte Vital Básico
6721,10558417,2020,8,5,2,1259,1,0,0,1,0,0,0,0,2.8,2.8,2.8,2.8,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Cuidados Paliativos
6722,10559392,2023,3,3,4,319,2,0,0,0,0,1,1,0,4.9,4.2,3.5,8.4,29.0,24.0,19.0,48.0,45.0,37.5,30.0,75.0,Menopausia
6723,10563240,2020,1,17,4,1460,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Introducción A La Investigación Sociosanitaria
6724,10564946,2020,1,21,1,1456,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Introducción A La Enfermería En Endoscopia Digestiva
6725,10565403,2019,9,21,5,1578,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Planificación Familiar
6726,10570284,2020,2,27,3,1419,1,0,1,0,0,0,0,0,8.8,8.8,8.8,8.8,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Radiología Básica
6727,10570835,2020,10,31,5,1172,5,1,2,0,0,2,0,0,7.1,6.14,4.7,30.7,29.0,29.0,29.0,145.0,70.0,53.0,40.0,265.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
6728,10573059,2023,2,25,5,325,2,2,0,0,0,0,0,0,6.5,4.9,3.3,9.8,29.0,24.0,19.0,48.0,50.0,37.5,25.0,75.0,Introducción A La Investigación Sociosanitaria
6729,10574082,2019,9,29,6,1570,1,0,0,0,0,0,1,0,5.1,5.1,5.1,5.1,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Complicaciones Durante El Embarazo
6730,10574979,2019,8,7,2,1623,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Electrocardiografía
6731,10575163,2019,8,27,1,1603,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Planificación Familiar
6732,10576782,2021,5,14,4,977,1,0,0,0,0,0,1,0,6.3,6.3,6.3,6.3,23.2,23.2,23.2,23.2,50.0,50.0,50.0,50.0,Electrocardiografía
6733,10577722,2020,6,17,2,1308,4,0,2,0,0,1,0,1,9.0,6.85,5.3,27.4,29.0,29.0,29.0,116.0,70.0,56.25,40.0,225.0,Lesiones Deportivas
6734,10584991,2020,10,31,5,1172,5,1,2,0,0,2,0,0,7.1,6.14,4.7,30.7,29.0,29.0,29.0,145.0,70.0,53.0,40.0,265.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
6735,10586036,2019,10,4,4,1565,3,1,1,0,0,0,0,1,9.0,7.866666666666667,6.5,23.6,29.0,29.0,29.0,87.0,70.0,56.666666666666664,50.0,170.0,Manejo Integral De La Vía Aérea Difícil
6736,10586797,2022,9,29,3,474,34,5,12,2,1,5,3,5,9.1,6.078787878787878,2.7,200.6,49.0,30.818181818181817,19.0,1017.0,70.0,47.121212121212125,5.0,1555.0,Tdah: Trastorno Por Déficit De Atención E Hiperactividad
6737,10586831,2020,7,10,4,1285,1,0,0,0,0,1,0,0,7.1,7.1,7.1,7.1,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Cuidados Paliativos
6738,10588943,2020,6,18,3,1307,2,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Técnicas Invasivas En Urgencias Y Emergencias
6739,10591556,2022,1,26,2,720,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,19.0,19.0,19.0,19.0,45.0,45.0,45.0,45.0,Evaluación Y Tratamiento De Úlceras Por Presión
6740,10593714,2019,10,12,5,1557,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Radiología Básica
6741,10594822,2020,9,18,4,1215,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Evaluación Y Tratamiento De Úlceras Por Presión
6742,10595068,2021,3,3,2,1049,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Soporte Vital Avanzado
6743,10597257,2020,2,19,2,1427,2,0,1,0,0,1,0,0,7.9,6.6,5.3,13.2,29.0,29.0,29.0,58.0,70.0,55.0,40.0,110.0,Violencia De Género
6744,10598192,2020,11,6,4,1166,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Actualización En Incidentes Con Múltiples Víctimas Y Catástrofes
6745,10604467,2022,7,13,2,552,1,0,1,0,0,0,0,0,9.0,9.0,9.0,9.0,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Actualización En Medicina Interna
6746,10605148,2022,9,25,6,478,1,0,0,0,0,1,0,0,4.9,4.9,4.9,4.9,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Actualización En Medicina Interna
6747,10605362,2019,8,9,4,1621,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Radiología Básica
6748,10605507,2021,7,31,5,899,1,0,0,0,0,0,0,1,8.2,8.2,8.2,8.2,49.0,49.0,49.0,49.0,70.0,70.0,70.0,70.0,Lesiones Deportivas
6749,10607619,2020,8,27,3,1237,4,0,0,0,0,2,2,0,7.9,6.05,4.9,24.2,29.0,29.0,29.0,116.0,70.0,52.5,45.0,210.0,Introducción A La Geriatría
6750,10607954,2021,4,16,4,1005,1,0,1,0,0,0,0,0,8.7,8.7,8.7,8.7,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Urgencias Obstétricas Extrahospitalarias
6751,10608859,2019,9,25,2,1574,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,29.0,29.0,29.0,29.0,70.0,70.0,70.0,70.0,Complicaciones Durante El Embarazo
6752,10609463,2022,9,14,2,489,1,0,0,0,0,1,0,0,7.1,7.1,7.1,7.1,39.0,39.0,39.0,39.0,60.0,60.0,60.0,60.0,Soporte Vital Avanzado
6753,10610438,2020,4,22,2,1364,1,1,0,0,0,0,0,0,6.5,6.5,6.5,6.5,29.0,29.0,29.0,29.0,50.0,50.0,50.0,50.0,Introducción A La Geriatría
6754,10611247,2019,8,10,5,1620,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Radiología Básica
6755,10611277,2020,7,7,1,1288,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Avances En Geriatría
6756,10611507,2023,2,23,3,327,1,0,0,0,0,1,0,0,7.9,7.9,7.9,7.9,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,Lactancia Materna
6757,10612376,2020,10,24,5,1179,3,0,2,0,0,1,0,0,7.1,5.7,4.7,17.1,29.0,29.0,29.0,87.0,60.0,45.0,35.0,135.0,Soporte Vital Básico
6758,10621183,2019,9,8,6,1591,1,0,1,0,0,0,0,0,4.7,4.7,4.7,4.7,29.0,29.0,29.0,29.0,35.0,35.0,35.0,35.0,Actualización En Neonatología
6759,10621524,2021,7,16,4,914,1,0,1,0,0,0,0,0,3.4,3.4,3.4,3.4,29.0,29.0,29.0,29.0,25.0,25.0,25.0,25.0,Actualización En Medicina Interna
6760,10622762,2019,8,10,5,1620,1,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,29.0,29.0,29.0,29.0,45.0,45.0,45.0,45.0,Curso Completo De Diálisis Peritoneal
6761,10623543,2019,8,10,5,1620,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Curso Completo De Diálisis Peritoneal
6762,10623625,2019,9,4,2,1595,4,0,1,0,0,1,1,1,7.9,6.075,5.1,24.3,29.0,29.0,29.0,116.0,70.0,50.0,40.0,200.0,Antibioterapia Básica
6763,10625320,2019,9,14,5,1585,1,0,1,0,0,0,0,0,5.3,5.3,5.3,5.3,29.0,29.0,29.0,29.0,40.0,40.0,40.0,40.0,Menopausia
6764,10625557,2020,9,30,2,1203,2,0,0,0,0,1,0,1,7.1,6.55,6.0,13.1,29.0,29.0,29.0,58.0,70.0,57.5,45.0,115.0,Avances En Geriatría
